BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE;RECALC_DATE
SNDX;IMOEX;13.05.2024;Индекс МосБиржи;Индекс МосБиржи;3457,11;3459,05;3465,62;3448,5;62379274951;0;0;2;6,09943E+12;RUB;1764312999;3;;13.05.2024;
SNDX;IMOEX;14.05.2024;Индекс МосБиржи;Индекс МосБиржи;3463,93;3465,83;3468,28;3457,31;60647234066;0;0;2;6,11146E+12;RUB;1764312999;3;;14.05.2024;
SNDX;IMOEX;15.05.2024;Индекс МосБиржи;Индекс МосБиржи;3470,72;3466,35;3476,49;3462,86;88168220629;0;0;2;6,12343E+12;RUB;1764312999;3;;15.05.2024;
SNDX;IMOEX;16.05.2024;Индекс МосБиржи;Индекс МосБиржи;3486,26;3480,48;3490,77;3477,85;64512839673;0;0;2;6,15086E+12;RUB;1764312999;3;;16.05.2024;
SNDX;IMOEX;17.05.2024;Индекс МосБиржи;Индекс МосБиржи;3501,89;3495,25;3506,91;3490,17;67229233018;0;0;2;6,17842E+12;RUB;1764312999;3;;17.05.2024;
SNDX;IMOEX;20.05.2024;Индекс МосБиржи;Индекс МосБиржи;3468,09;3516,4;3521,72;3468,09;78261180618;0;0;2;6,1188E+12;RUB;1764312999;3;;20.05.2024;
SNDX;IMOEX;21.05.2024;Индекс МосБиржи;Индекс МосБиржи;3428,38;3447,25;3460,19;3409,92;90881736071;0;0;2;6,04873E+12;RUB;1764312999;3;;21.05.2024;
SNDX;IMOEX;22.05.2024;Индекс МосБиржи;Индекс МосБиржи;3444,64;3433,36;3449,43;3433,36;54366679137;0;0;2;6,07743E+12;RUB;1764312999;3;;22.05.2024;
SNDX;IMOEX;23.05.2024;Индекс МосБиржи;Индекс МосБиржи;3442,79;3436,81;3444,79;3407,41;76066732377;0;0;2;6,07416E+12;RUB;1764312999;3;;23.05.2024;
SNDX;IMOEX;24.05.2024;Индекс МосБиржи;Индекс МосБиржи;3396,5;3438,65;3442,36;3377,64;83826261456;0;0;2;5,99248E+12;RUB;1764312999;3;;24.05.2024;
SNDX;IMOEX;27.05.2024;Индекс МосБиржи;Индекс МосБиржи;3299,22;3384,74;3392,99;3298,21;1,07527E+11;0;0;2;5,82085E+12;RUB;1764312999;3;;27.05.2024;
SNDX;IMOEX;28.05.2024;Индекс МосБиржи;Индекс МосБиржи;3302,91;3305,11;3347,85;3277,48;75451014222;0;0;2;5,82737E+12;RUB;1764312999;3;;28.05.2024;
SNDX;IMOEX;29.05.2024;Индекс МосБиржи;Индекс МосБиржи;3318,03;3307,76;3323,08;3284,14;63583189080;0;0;2;5,85404E+12;RUB;1764312999;3;;29.05.2024;
SNDX;IMOEX;30.05.2024;Индекс МосБиржи;Индекс МосБиржи;3282,18;3332,77;3342,59;3275,54;52811203262;0;0;2;5,79079E+12;RUB;1764312999;3;;30.05.2024;
SNDX;IMOEX;31.05.2024;Индекс МосБиржи;Индекс МосБиржи;3217,19;3258,52;3270,01;3211,19;74789122409;0;0;2;5,67614E+12;RUB;1764312999;3;;31.05.2024;
SNDX;IMOEX;03.06.2024;Индекс МосБиржи;Индекс МосБиржи;3141,42;3192,3;3217,36;3087,99;1,34863E+11;0;0;2;5,54244E+12;RUB;1764312999;3;;03.06.2024;
SNDX;IMOEX;04.06.2024;Индекс МосБиржи;Индекс МосБиржи;3186,93;3160,01;3201,53;3138,25;76984017380;0;0;2;5,62274E+12;RUB;1764312999;3;;04.06.2024;
SNDX;IMOEX;05.06.2024;Индекс МосБиржи;Индекс МосБиржи;3212,24;3217,63;3237,53;3194,73;75207250055;0;0;2;5,6674E+12;RUB;1764312999;3;;05.06.2024;
SNDX;IMOEX;06.06.2024;Индекс МосБиржи;Индекс МосБиржи;3192,38;3206,74;3215,99;3178,21;46866503991;0;0;2;5,63236E+12;RUB;1764312999;3;;06.06.2024;
SNDX;IMOEX;07.06.2024;Индекс МосБиржи;Индекс МосБиржи;3233,22;3199,75;3268,89;3193,57;91086045034;0;0;2;5,70441E+12;RUB;1764312999;3;;07.06.2024;
SNDX;IMOEX;10.06.2024;Индекс МосБиржи;Индекс МосБиржи;3180,94;3245,4;3255,49;3180,21;69816938309;0;0;2;5,61217E+12;RUB;1764312999;3;;10.06.2024;
SNDX;IMOEX;11.06.2024;Индекс МосБиржи;Индекс МосБиржи;3171,1;3178,71;3191,27;3148,22;71342883848;0;0;2;5,59482E+12;RUB;1764312999;3;;11.06.2024;
SNDX;IMOEX;13.06.2024;Индекс МосБиржи;Индекс МосБиржи;3171,69;3050,03;3178,01;3032,05;99225234410;0;0;2;5,59585E+12;RUB;1764312999;3;;13.06.2024;
SNDX;IMOEX;14.06.2024;Индекс МосБиржи;Индекс МосБиржи;3215,91;3171,78;3219,65;3160,17;61274525936;0;0;2;5,67387E+12;RUB;1764312999;3;;14.06.2024;
SNDX;IMOEX;17.06.2024;Индекс МосБиржи;Индекс МосБиржи;3183,68;3219,29;3221,84;3183,68;53695026326;0;0;2;5,61701E+12;RUB;1764312999;3;;17.06.2024;
SNDX;IMOEX;18.06.2024;Индекс МосБиржи;Индекс МосБиржи;3114,15;3171,38;3176,01;3109,09;64497869312;0;0;2;5,49434E+12;RUB;1764312999;3;;18.06.2024;
SNDX;IMOEX;19.06.2024;Индекс МосБиржи;Индекс МосБиржи;3027,47;3104,22;3107,39;3015,84;96431284649;0;0;2;5,34141E+12;RUB;1764312999;3;;19.06.2024;
SNDX;IMOEX;20.06.2024;Индекс МосБиржи;Индекс МосБиржи;3123,43;3034,39;3123,43;2996,44;1,78668E+11;0;0;2;5,5107E+12;RUB;1764312999;3;;20.06.2024;
SNDX;IMOEX;21.06.2024;Индекс МосБиржи;Индекс МосБиржи;3114,35;3126,25;3141,25;3096,63;57321266628;0;0;2;5,73342E+12;RUB;1840968793;3;;21.06.2024;
SNDX;IMOEX;24.06.2024;Индекс МосБиржи;Индекс МосБиржи;3098,05;3109,22;3127,64;3092,83;53508936466;0;0;2;5,70342E+12;RUB;1840968793;3;;24.06.2024;
SNDX;IMOEX;25.06.2024;Индекс МосБиржи;Индекс МосБиржи;3111,39;3097,98;3112,82;3074,51;48098553363;0;0;2;5,72797E+12;RUB;1840968793;3;;25.06.2024;
SNDX;IMOEX;26.06.2024;Индекс МосБиржи;Индекс МосБиржи;3151,7;3129,01;3156,02;3127,65;61467099537;0;0;2;5,80218E+12;RUB;1840968793;3;;26.06.2024;
SNDX;IMOEX;27.06.2024;Индекс МосБиржи;Индекс МосБиржи;3150,32;3154,58;3158,4;3122,08;57459869445;0;0;2;5,79964E+12;RUB;1840968793;3;;27.06.2024;
SNDX;IMOEX;28.06.2024;Индекс МосБиржи;Индекс МосБиржи;3154,36;3150,22;3165,31;3141,37;49111799880;0;0;2;5,80707E+12;RUB;1840968793;3;;28.06.2024;
SNDX;IMOEX;01.07.2024;Индекс МосБиржи;Индекс МосБиржи;3186,19;3160,7;3186,76;3153,93;52689785699;0;0;2;5,86567E+12;RUB;1840968793;3;;01.07.2024;
SNDX;IMOEX;02.07.2024;Индекс МосБиржи;Индекс МосБиржи;3217,29;3199,03;3221,5;3190,18;64108022119;0;0;2;5,92292E+12;RUB;1840968793;3;;02.07.2024;
SNDX;IMOEX;03.07.2024;Индекс МосБиржи;Индекс МосБиржи;3203,07;3219,11;3226,16;3196,31;66528489247;0;0;2;5,89675E+12;RUB;1840968793;3;;03.07.2024;
SNDX;IMOEX;04.07.2024;Индекс МосБиржи;Индекс МосБиржи;3133,81;3190,58;3195,67;3123,92;67804642568;0;0;2;5,76926E+12;RUB;1840968793;3;;04.07.2024;
SNDX;IMOEX;05.07.2024;Индекс МосБиржи;Индекс МосБиржи;3149,29;3131,87;3158,83;3103,49;78455302897;0;0;2;5,79775E+12;RUB;1840968793;3;;05.07.2024;
SNDX;IMOEX;08.07.2024;Индекс МосБиржи;Индекс МосБиржи;3132,58;3159,18;3174,42;3122,91;57833893115;0;0;2;5,76698E+12;RUB;1840968793;3;;08.07.2024;
SNDX;IMOEX;09.07.2024;Индекс МосБиржи;Индекс МосБиржи;3054,07;3123,91;3124,74;3050,05;82095715825;0;0;2;5,62245E+12;RUB;1840968793;3;;09.07.2024;
SNDX;IMOEX;10.07.2024;Индекс МосБиржи;Индекс МосБиржи;2975,75;3044,66;3056,98;2967,45;1,04732E+11;0;0;2;5,47826E+12;RUB;1840968793;3;;10.07.2024;
SNDX;IMOEX;11.07.2024;Индекс МосБиржи;Индекс МосБиржи;2992,21;2908,02;2996,34;2901,61;1,24876E+11;0;0;2;5,50856E+12;RUB;1840968793;3;;11.07.2024;
SNDX;IMOEX;12.07.2024;Индекс МосБиржи;Индекс МосБиржи;2973,21;3004,64;3022;2957,91;71455309280;0;0;2;5,47359E+12;RUB;1840968793;3;;12.07.2024;
SNDX;IMOEX;15.07.2024;Индекс МосБиржи;Индекс МосБиржи;2913,48;2986,32;2994,45;2910,48;81299673296;0;0;2;5,36363E+12;RUB;1840968793;3;;15.07.2024;
SNDX;IMOEX;16.07.2024;Индекс МосБиржи;Индекс МосБиржи;2944,86;2914;2962,11;2879,23;1,05077E+11;0;0;2;5,4214E+12;RUB;1840968793;3;;16.07.2024;
SNDX;IMOEX;17.07.2024;Индекс МосБиржи;Индекс МосБиржи;2947,24;2963,21;2984,15;2938,47;76001368592;0;0;2;5,42578E+12;RUB;1840968793;3;;17.07.2024;
SNDX;IMOEX;18.07.2024;Индекс МосБиржи;Индекс МосБиржи;2980,62;2922,77;2980,62;2908,07;72509100457;0;0;2;5,48722E+12;RUB;1840968793;3;;18.07.2024;
SNDX;IMOEX;19.07.2024;Индекс МосБиржи;Индекс МосБиржи;3008,24;2988,27;3024,88;2974,62;76586341502;0;0;2;5,53807E+12;RUB;1840968793;3;;19.07.2024;
SNDX;IMOEX;22.07.2024;Индекс МосБиржи;Индекс МосБиржи;3024,54;3023,1;3042,14;3010,15;67161764470;0;0;2;5,56808E+12;RUB;1840968793;3;;22.07.2024;
SNDX;IMOEX;23.07.2024;Индекс МосБиржи;Индекс МосБиржи;3028,01;3032,53;3033,18;3003,69;49765369488;0;0;2;5,57447E+12;RUB;1840968793;3;;23.07.2024;
SNDX;IMOEX;24.07.2024;Индекс МосБиржи;Индекс МосБиржи;3051,76;3029,12;3054,34;3015,78;54541834248;0;0;2;5,61819E+12;RUB;1840968793;3;;24.07.2024;
SNDX;IMOEX;25.07.2024;Индекс МосБиржи;Индекс МосБиржи;3041,37;3044,6;3045,7;3019,61;45402898687;0;0;2;5,59907E+12;RUB;1840968793;3;;25.07.2024;
SNDX;IMOEX;26.07.2024;Индекс МосБиржи;Индекс МосБиржи;2993,23;3034,31;3060,68;2972,53;1,17296E+11;0;0;2;5,51043E+12;RUB;1840968793;3;;26.07.2024;
SNDX;IMOEX;29.07.2024;Индекс МосБиржи;Индекс МосБиржи;2906,95;2979,43;2979,43;2906,95;80012163595;0;0;2;5,3516E+12;RUB;1840968793;3;;29.07.2024;
SNDX;IMOEX;30.07.2024;Индекс МосБиржи;Индекс МосБиржи;2944,78;2906,66;2951,66;2895,25;72640227262;0;0;2;5,42125E+12;RUB;1840968793;3;;30.07.2024;
SNDX;IMOEX;31.07.2024;Индекс МосБиржи;Индекс МосБиржи;2942,68;2952,19;2961,7;2927,05;54526753602;0;0;2;5,41738E+12;RUB;1840968793;3;;31.07.2024;
SNDX;IMOEX;01.08.2024;Индекс МосБиржи;Индекс МосБиржи;2935,69;2950,86;2966,66;2935,69;38981478051;0;0;2;5,40452E+12;RUB;1840968793;3;;01.08.2024;
SNDX;IMOEX;02.08.2024;Индекс МосБиржи;Индекс МосБиржи;2899;2927,77;2932,16;2887,3;51177304096;0;0;2;5,33696E+12;RUB;1840968793;3;;02.08.2024;
SNDX;IMOEX;05.08.2024;Индекс МосБиржи;Индекс МосБиржи;2828,72;2859,12;2868,46;2807,05;94554388276;0;0;2;5,20758E+12;RUB;1840968793;3;;05.08.2024;
SNDX;IMOEX;06.08.2024;Индекс МосБиржи;Индекс МосБиржи;2830,75;2839,41;2863,45;2814,15;56190154161;0;0;2;5,21133E+12;RUB;1840968793;3;;06.08.2024;
SNDX;IMOEX;07.08.2024;Индекс МосБиржи;Индекс МосБиржи;2874,94;2840,21;2875,45;2803,47;72944968966;0;0;2;5,29268E+12;RUB;1840968793;3;;07.08.2024;
SNDX;IMOEX;08.08.2024;Индекс МосБиржи;Индекс МосБиржи;2852,51;2877,8;2888,1;2846,93;50925758474;0;0;2;5,25138E+12;RUB;1840968793;3;;08.08.2024;
SNDX;IMOEX;09.08.2024;Индекс МосБиржи;Индекс МосБиржи;2848,29;2841,82;2867,29;2829,72;34210258007;0;0;2;5,24362E+12;RUB;1840968793;3;;09.08.2024;
SNDX;IMOEX;12.08.2024;Индекс МосБиржи;Индекс МосБиржи;2844,77;2840,33;2858,96;2814,58;52648616171;0;0;2;5,23713E+12;RUB;1840968793;3;;12.08.2024;
SNDX;IMOEX;13.08.2024;Индекс МосБиржи;Индекс МосБиржи;2884,6;2858,93;2895,28;2858,93;53550433183;0;0;2;5,31046E+12;RUB;1840968793;3;;13.08.2024;
SNDX;IMOEX;14.08.2024;Индекс МосБиржи;Индекс МосБиржи;2871,11;2894,3;2908,63;2867,64;55379302091;0;0;2;5,28562E+12;RUB;1840968793;3;;14.08.2024;
SNDX;IMOEX;15.08.2024;Индекс МосБиржи;Индекс МосБиржи;2838,11;2865,45;2868,24;2835,69;42770537783;0;0;2;5,22487E+12;RUB;1840968793;3;;15.08.2024;
SNDX;IMOEX;16.08.2024;Индекс МосБиржи;Индекс МосБиржи;2828,2;2838,78;2847,32;2825,12;35419838940;0;0;2;5,20662E+12;RUB;1840968793;3;;16.08.2024;
SNDX;IMOEX;19.08.2024;Индекс МосБиржи;Индекс МосБиржи;2775,64;2819,72;2826,24;2775,64;65134610087;0;0;2;5,10987E+12;RUB;1840968793;3;;19.08.2024;
SNDX;IMOEX;20.08.2024;Индекс МосБиржи;Индекс МосБиржи;2768,42;2780,43;2799,85;2749,26;76630352631;0;0;2;5,09658E+12;RUB;1840968793;3;;20.08.2024;
SNDX;IMOEX;21.08.2024;Индекс МосБиржи;Индекс МосБиржи;2768,14;2771,15;2783,44;2744,51;73178443981;0;0;2;5,09607E+12;RUB;1840968793;3;;21.08.2024;
SNDX;IMOEX;22.08.2024;Индекс МосБиржи;Индекс МосБиржи;2725,75;2774,49;2786,76;2725,47;92476656421;0;0;2;5,01801E+12;RUB;1840968793;3;;22.08.2024;
SNDX;IMOEX;23.08.2024;Индекс МосБиржи;Индекс МосБиржи;2662,47;2718,11;2729,27;2650,19;1,10197E+11;0;0;2;4,90152E+12;RUB;1840968793;3;;23.08.2024;
SNDX;IMOEX;26.08.2024;Индекс МосБиржи;Индекс МосБиржи;2763,75;2746,97;2795,47;2726,98;99653396406;0;0;2;5,08797E+12;RUB;1840968793;3;;26.08.2024;
SNDX;IMOEX;27.08.2024;Индекс МосБиржи;Индекс МосБиржи;2730,38;2784,24;2800;2726,48;73047883312;0;0;2;5,02655E+12;RUB;1840968793;3;;27.08.2024;
SNDX;IMOEX;28.08.2024;Индекс МосБиржи;Индекс МосБиржи;2699,98;2729,72;2729,72;2664,3;94586429600;0;0;2;4,97057E+12;RUB;1840968793;3;;28.08.2024;
SNDX;IMOEX;29.08.2024;Индекс МосБиржи;Индекс МосБиржи;2708,27;2714,44;2723,5;2679,43;85021074136;0;0;2;4,98583E+12;RUB;1840968793;3;;29.08.2024;
SNDX;IMOEX;30.08.2024;Индекс МосБиржи;Индекс МосБиржи;2650,32;2717,68;2724,53;2641,08;84958860159;0;0;2;4,87915E+12;RUB;1840968793;3;;30.08.2024;
SNDX;IMOEX;02.09.2024;Индекс МосБиржи;Индекс МосБиржи;2545,07;2622,55;2627,58;2540,49;1,08327E+11;0;0;2;4,68539E+12;RUB;1840968793;3;;02.09.2024;
SNDX;IMOEX;03.09.2024;Индекс МосБиржи;Индекс МосБиржи;2524,38;2552,32;2603,01;2512,7;1,17741E+11;0;0;2;4,64731E+12;RUB;1840968793;3;;03.09.2024;
SNDX;IMOEX;04.09.2024;Индекс МосБиржи;Индекс МосБиржи;2605,15;2539,4;2605,15;2534,21;76906287998;0;0;2;4,79599E+12;RUB;1840968793;3;;04.09.2024;
SNDX;IMOEX;05.09.2024;Индекс МосБиржи;Индекс МосБиржи;2621,62;2631,33;2662;2607,52;94482305834;0;0;2;4,82632E+12;RUB;1840968793;3;;05.09.2024;
SNDX;IMOEX;06.09.2024;Индекс МосБиржи;Индекс МосБиржи;2623,37;2619,23;2648,38;2604,67;59440728925;0;0;2;4,82954E+12;RUB;1840968793;3;;06.09.2024;
SNDX;IMOEX;09.09.2024;Индекс МосБиржи;Индекс МосБиржи;2703,17;2642,31;2703,58;2642,31;71836158678;0;0;2;4,97645E+12;RUB;1840968793;3;;09.09.2024;
SNDX;IMOEX;10.09.2024;Индекс МосБиржи;Индекс МосБиржи;2671,38;2722,13;2729,73;2667,06;68662304754;0;0;2;4,91792E+12;RUB;1840968793;3;;10.09.2024;
SNDX;IMOEX;11.09.2024;Индекс МосБиржи;Индекс МосБиржи;2668,03;2675,16;2690,58;2657,77;44925881233;0;0;2;4,91177E+12;RUB;1840968793;3;;11.09.2024;
SNDX;IMOEX;12.09.2024;Индекс МосБиржи;Индекс МосБиржи;2615;2656,31;2656,31;2603,81;63903593630;0;0;2;4,81413E+12;RUB;1840968793;3;;12.09.2024;
SNDX;IMOEX;13.09.2024;Индекс МосБиржи;Индекс МосБиржи;2678,99;2629,31;2682,16;2582,79;1,22002E+11;0;0;2;4,93193E+12;RUB;1840968793;3;;13.09.2024;
SNDX;IMOEX;16.09.2024;Индекс МосБиржи;Индекс МосБиржи;2744,2;2696,66;2746,11;2685,38;83013075200;0;0;2;5,05199E+12;RUB;1840968793;3;;16.09.2024;
SNDX;IMOEX;17.09.2024;Индекс МосБиржи;Индекс МосБиржи;2774,04;2753,2;2780,24;2726,91;79582960418;0;0;2;5,10692E+12;RUB;1840968793;3;;17.09.2024;
SNDX;IMOEX;18.09.2024;Индекс МосБиржи;Индекс МосБиржи;2751,73;2776,38;2784,15;2742,48;69307069307;0;0;2;5,06585E+12;RUB;1840968793;3;;18.09.2024;
SNDX;IMOEX;19.09.2024;Индекс МосБиржи;Индекс МосБиржи;2758,91;2746,41;2777,93;2735,67;70338853741;0;0;2;5,07907E+12;RUB;1840968793;3;;19.09.2024;
SNDX;IMOEX;20.09.2024;Индекс МосБиржи;Индекс МосБиржи;2782,35;2760,12;2795,72;2760,12;60484298739;0;0;2;5,51143E+12;RUB;1980854948;3;;20.09.2024;
SNDX;IMOEX;23.09.2024;Индекс МосБиржи;Индекс МосБиржи;2819,87;2797;2832,22;2797;82240145602;0;0;2;5,58576E+12;RUB;1980854948;3;;23.09.2024;
SNDX;IMOEX;24.09.2024;Индекс МосБиржи;Индекс МосБиржи;2871,96;2849;2871,96;2822,19;1,13461E+11;0;0;2;5,68893E+12;RUB;1980854948;3;;24.09.2024;
SNDX;IMOEX;25.09.2024;Индекс МосБиржи;Индекс МосБиржи;2830,11;2878,59;2887,68;2829,75;1,09827E+11;0;0;2;5,60604E+12;RUB;1980854948;3;;25.09.2024;
SNDX;IMOEX;26.09.2024;Индекс МосБиржи;Индекс МосБиржи;2829,65;2819,74;2847,78;2807,3;85196945380;0;0;2;5,60514E+12;RUB;1980854948;3;;26.09.2024;
SNDX;IMOEX;27.09.2024;Индекс МосБиржи;Индекс МосБиржи;2858,56;2838,11;2861,95;2826,89;59513508935;0;0;2;5,66238E+12;RUB;1980854948;3;;27.09.2024;
SNDX;IMOEX;30.09.2024;Индекс МосБиржи;Индекс МосБиржи;2857,56;2861,37;2889,87;2841,3;95737568417;0;0;2;5,6604E+12;RUB;1980854948;3;;30.09.2024;
SNDX;IMOEX;01.10.2024;Индекс МосБиржи;Индекс МосБиржи;2814,19;2831,17;2837,42;2792,21;98224295180;0;0;2;5,57449E+12;RUB;1980854948;3;;01.10.2024;
SNDX;IMOEX;02.10.2024;Индекс МосБиржи;Индекс МосБиржи;2766,79;2823,42;2838,77;2766,79;84560332900;0;0;2;5,48062E+12;RUB;1980854948;3;;02.10.2024;
SNDX;IMOEX;03.10.2024;Индекс МосБиржи;Индекс МосБиржи;2782,39;2767,51;2790,98;2739,92;87671468723;0;0;2;5,51152E+12;RUB;1980854948;3;;03.10.2024;
SNDX;IMOEX;04.10.2024;Индекс МосБиржи;Индекс МосБиржи;2804,62;2799,96;2818,12;2789,94;56229804004;0;0;2;5,55555E+12;RUB;1980854948;3;;04.10.2024;
SNDX;IMOEX;07.10.2024;Индекс МосБиржи;Индекс МосБиржи;2793,84;2807,85;2817,45;2779,34;54269115201;0;0;2;5,53419E+12;RUB;1980854948;3;;07.10.2024;
SNDX;IMOEX;08.10.2024;Индекс МосБиржи;Индекс МосБиржи;2788,37;2786,58;2799,3;2774,74;51851658333;0;0;2;5,52335E+12;RUB;1980854948;3;;08.10.2024;
SNDX;IMOEX;09.10.2024;Индекс МосБиржи;Индекс МосБиржи;2748,81;2787,38;2790,14;2748,81;57169478963;0;0;2;5,445E+12;RUB;1980854948;3;;09.10.2024;
SNDX;IMOEX;10.10.2024;Индекс МосБиржи;Индекс МосБиржи;2761,54;2754,16;2775,86;2752,24;46545077193;0;0;2;5,47022E+12;RUB;1980854948;3;;10.10.2024;
SNDX;IMOEX;11.10.2024;Индекс МосБиржи;Индекс МосБиржи;2754,52;2758,11;2763;2737,96;47511181068;0;0;2;5,4563E+12;RUB;1980854948;3;;11.10.2024;
SNDX;IMOEX;14.10.2024;Индекс МосБиржи;Индекс МосБиржи;2773,36;2744,93;2788,18;2723,3;79902621807;0;0;2;5,47795E+12;RUB;1975206623;3;;14.10.2024;
SNDX;IMOEX;15.10.2024;Индекс МосБиржи;Индекс МосБиржи;2805,79;2774,56;2810,13;2766,79;58693120361;0;0;2;5,54201E+12;RUB;1975206623;3;;15.10.2024;
SNDX;IMOEX;16.10.2024;Индекс МосБиржи;Индекс МосБиржи;2783,46;2805,98;2827,15;2781,28;64909278304;0;0;2;5,49792E+12;RUB;1975206623;3;;16.10.2024;
SNDX;IMOEX;17.10.2024;Индекс МосБиржи;Индекс МосБиржи;2763,53;2786,82;2795,14;2763,53;50966828618;0;0;2;5,45853E+12;RUB;1975206623;3;;17.10.2024;
SNDX;IMOEX;18.10.2024;Индекс МосБиржи;Индекс МосБиржи;2751,9;2756,3;2770,45;2744,36;51860633641;0;0;2;5,43558E+12;RUB;1975206623;3;;18.10.2024;
SNDX;IMOEX;21.10.2024;Индекс МосБиржи;Индекс МосБиржи;2767,71;2759,58;2779,73;2759,58;56778263660;0;0;2;5,4668E+12;RUB;1975206623;3;;21.10.2024;
SNDX;IMOEX;22.10.2024;Индекс МосБиржи;Индекс МосБиржи;2755,19;2772,23;2783,82;2754,08;51686245339;0;0;2;5,44206E+12;RUB;1975206623;3;;22.10.2024;
SNDX;IMOEX;23.10.2024;Индекс МосБиржи;Индекс МосБиржи;2734,93;2749,53;2755,22;2730,49;58973318265;0;0;2;5,40205E+12;RUB;1975206623;3;;23.10.2024;
SNDX;IMOEX;24.10.2024;Индекс МосБиржи;Индекс МосБиржи;2718,42;2723,04;2730,58;2690,83;59473925689;0;0;2;5,36945E+12;RUB;1975206623;3;;24.10.2024;
SNDX;IMOEX;25.10.2024;Индекс МосБиржи;Индекс МосБиржи;2660,36;2723,01;2751,23;2657,31;1,22703E+11;0;0;2;5,25476E+12;RUB;1975206623;3;;25.10.2024;
SNDX;IMOEX;28.10.2024;Индекс МосБиржи;Индекс МосБиржи;2575,06;2635,95;2652,12;2570,2;1,07754E+11;0;0;2;5,08627E+12;RUB;1975206623;3;;28.10.2024;
SNDX;IMOEX;29.10.2024;Индекс МосБиржи;Индекс МосБиржи;2599,66;2582,29;2612,94;2557,65;84296601421;0;0;2;5,13486E+12;RUB;1975206623;3;;29.10.2024;
SNDX;IMOEX;30.10.2024;Индекс МосБиржи;Индекс МосБиржи;2615,38;2608,5;2631,8;2592,15;63201741081;0;0;2;5,16591E+12;RUB;1975206623;3;;30.10.2024;
SNDX;IMOEX;31.10.2024;Индекс МосБиржи;Индекс МосБиржи;2560,2;2582,47;2593,11;2551,2;71471789146;0;0;2;5,05692E+12;RUB;1975206623;3;;31.10.2024;
SNDX;IMOEX;01.11.2024;Индекс МосБиржи;Индекс МосБиржи;2574,71;2562,49;2581,47;2541,82;69804796929;0;0;2;5,08559E+12;RUB;1975206623;3;;01.11.2024;
SNDX;IMOEX;02.11.2024;Индекс МосБиржи;Индекс МосБиржи;2594,38;2579,11;2603,1;2579,11;35242560105;0;0;2;5,12445E+12;RUB;1975206623;3;;02.11.2024;
SNDX;IMOEX;05.11.2024;Индекс МосБиржи;Индекс МосБиржи;2616,51;2614,13;2624,13;2600,48;47706690693;0;0;2;5,16815E+12;RUB;1975206623;3;;05.11.2024;
SNDX;IMOEX;06.11.2024;Индекс МосБиржи;Индекс МосБиржи;2662,87;2676,85;2712,29;2650,6;1,36881E+11;0;0;2;5,25973E+12;RUB;1975206623;3;;06.11.2024;
SNDX;IMOEX;07.11.2024;Индекс МосБиржи;Индекс МосБиржи;2690,63;2662,87;2693,93;2633,59;75952754512;0;0;2;5,31454E+12;RUB;1975206623;3;;07.11.2024;
SNDX;IMOEX;08.11.2024;Индекс МосБиржи;Индекс МосБиржи;2734,56;2721,64;2749,62;2713,5;91380332226;0;0;2;5,40133E+12;RUB;1975206623;3;;08.11.2024;
SNDX;IMOEX;11.11.2024;Индекс МосБиржи;Индекс МосБиржи;2785,31;2782,97;2797,94;2765,18;1,17886E+11;0;0;2;5,50157E+12;RUB;1975206623;3;;11.11.2024;
SNDX;IMOEX;12.11.2024;Индекс МосБиржи;Индекс МосБиржи;2756,76;2779,92;2779,92;2747,76;76121460720;0;0;2;5,44517E+12;RUB;1975206623;3;;12.11.2024;
SNDX;IMOEX;13.11.2024;Индекс МосБиржи;Индекс МосБиржи;2763,99;2748,61;2771,67;2740,17;72750219157;0;0;2;5,45945E+12;RUB;1975206623;3;;13.11.2024;
SNDX;IMOEX;14.11.2024;Индекс МосБиржи;Индекс МосБиржи;2697,47;2740,53;2740,53;2694,56;72939358165;0;0;2;5,32805E+12;RUB;1975206623;3;;14.11.2024;
SNDX;IMOEX;15.11.2024;Индекс МосБиржи;Индекс МосБиржи;2739,21;2703,67;2740,08;2697,44;67367423375;0;0;2;5,41051E+12;RUB;1975206623;3;;15.11.2024;
SNDX;IMOEX;18.11.2024;Индекс МосБиржи;Индекс МосБиржи;2720,77;2703,31;2729,49;2687,45;94834420304;0;0;2;5,37408E+12;RUB;1975206623;3;;18.11.2024;
SNDX;IMOEX;19.11.2024;Индекс МосБиржи;Индекс МосБиржи;2630,51;2713,73;2716,38;2623,59;1,1872E+11;0;0;2;5,1958E+12;RUB;1975206623;3;;19.11.2024;
SNDX;IMOEX;20.11.2024;Индекс МосБиржи;Индекс МосБиржи;2596,89;2640,09;2665,79;2596,06;92951735017;0;0;2;5,1294E+12;RUB;1975206623;3;;20.11.2024;
SNDX;IMOEX;21.11.2024;Индекс МосБиржи;Индекс МосБиржи;2568,6;2596,85;2606,14;2557,54;1,06854E+11;0;0;2;5,07352E+12;RUB;1975206623;3;;21.11.2024;
SNDX;IMOEX;22.11.2024;Индекс МосБиржи;Индекс МосБиржи;2581,05;2617,66;2628,5;2577;86859377531;0;0;2;5,0981E+12;RUB;1975206623;3;;22.11.2024;
